id_gene,ensembl,gene_name,hgnc_symbol,protein_name,protein_id
1534,ENSG00000135424,ITGA7,ITGA7,ITGA7_HUMAN,1534
1535,ENSG00000169006,NTSR2,NTSR2,NTSR2_HUMAN,1535
1536,ENSG00000171631,P2RY6,P2RY6,P2RY6_HUMAN,1536
1537,ENSG00000139874,SSTR1,SSTR1,SSTR1_HUMAN,1537
1538,ENSG00000180616,SSTR2,SSTR2,SSTR2_HUMAN,1538
1539,ENSG00000278195,SSTR3,SSTR3,SSTR3_HUMAN,1539
1540,ENSG00000132671,SSTR4,SSTR4,SSTR4_HUMAN,1540
1541,ENSG00000162009,SSTR5,SSTR5,SSTR5_HUMAN,1541
1542,ENSG00000121853,GHSR,GHSR,GHSR_HUMAN,1542
1543,ENSG00000138449,SLC40A1,SLC40A1,SLC40A1_HUMAN,1543
1544,ENSG00000263715,LINC02210-CRHR1,LINC02210-CRHR1,LINC02210-CRHR1_HUMAN,1544
1545,ENSG00000120088,CRHR1,CRHR1,CRHR1_HUMAN,1545
1546,ENSG00000175294,CATSPER1,CATSPER1,CATSPER1_HUMAN,1546
1547,ENSG00000121410,A1BG,A1BG,A1BG_HUMAN,1547
1548,ENSG00000140538,NTRK3,NTRK3,NTRK3_HUMAN,1548
1549,ENSG00000182578,CSF1R,CSF1R,CSF1R_HUMAN,1549
1550,ENSG00000292357,CSF2RA,CSF2RA,CSF2RA_HUMAN,1550
1551,ENSG00000100368,CSF2RB,CSF2RB,CSF2RB_HUMAN,1551
1552,ENSG00000185291,IL3RA,IL3RA,IL3RA_HUMAN,1552
1553,ENSG00000112964,GHR,GHR,GHR_HUMAN,1553
1554,ENSG00000163251,FZD5,FZD5,FZD5_HUMAN,1554
1555,ENSG00000164930,FZD6,FZD6,FZD6_HUMAN,1555
1556,ENSG00000104290,FZD3,FZD3,FZD3_HUMAN,1556
1557,ENSG00000181104,F2R,F2R,F2R_HUMAN,1557
1558,ENSG00000164251,F2RL1,F2RL1,F2RL1_HUMAN,1558
1559,ENSG00000164220,F2RL2,F2RL2,F2RL2_HUMAN,1559
1560,ENSG00000180871,CXCR2,CXCR2,CXCR2_HUMAN,1560
1561,ENSG00000163464,CXCR1,CXCR1,CXCR1_HUMAN,1561
1562,ENSG00000144476,ACKR3,ACKR3,ACKR3_HUMAN,1562
1563,ENSG00000160683,CXCR5,CXCR5,CXCR5_HUMAN,1563
1564,ENSG00000172215,CXCR6,CXCR6,CXCR6_HUMAN,1564
1565,ENSG00000178623,GPR35,GPR35,GPR35_HUMAN,1565
1566,ENSG00000173578,XCR1,XCR1,XCR1_HUMAN,1566
1567,ENSG00000184160,ADRA2C,ADRA2C,ADRA2C_HUMAN,1567
1568,ENSG00000120907,ADRA1A,ADRA1A,ADRA1A_HUMAN,1568
1569,ENSG00000170214,ADRA1B,ADRA1B,ADRA1B_HUMAN,1569
1570,ENSG00000171873,ADRA1D,ADRA1D,ADRA1D_HUMAN,1570
1571,ENSG00000274286,ADRA2B,ADRA2B,ADRA2B_HUMAN,1571
1572,ENSG00000043591,ADRB1,ADRB1,ADRB1_HUMAN,1572
1573,ENSG00000143147,GPR161,GPR161,GPR161_HUMAN,1573
1574,ENSG00000105976,MET,MET,MET_HUMAN,1574
1575,ENSG00000164161,HHIP,HHIP,HHIP_HUMAN,1575
1576,ENSG00000131650,KREMEN2,KREMEN2,KREMEN2_HUMAN,1576
1577,ENSG00000187323,DCC,DCC,DCC_HUMAN,1577
1578,ENSG00000134757,DSG3,DSG3,DSG3_HUMAN,1578
1579,ENSG00000175065,DSG4,DSG4,DSG4_HUMAN,1579
1580,ENSG00000103569,AQP9,AQP9,AQP9_HUMAN,1580
1581,ENSG00000115221,ITGB6,ITGB6,ITGB6_HUMAN,1581
1582,ENSG00000177697,CD151,CD151,CD151_HUMAN,1582
1583,ENSG00000132470,ITGB4,ITGB4,ITGB4_HUMAN,1583
1584,ENSG00000168028,RPSA,RPSA,RPSA_HUMAN,1584
1585,Unknown00013,RPSAP58,RPSAP58,RPSAP58_HUMAN,1585
1586,ENSG00000104998,IL27RA,IL27RA,IL27RA_HUMAN,1586
1587,ENSG00000158966,CACHD1,CACHD1,CACHD1_HUMAN,1587
1588,ENSG00000135960,EDAR,EDAR,EDAR_HUMAN,1588
1589,ENSG00000131080,EDA2R,EDA2R,EDA2R_HUMAN,1589
1590,ENSG00000115602,IL1RL1,IL1RL1,IL1RL1_HUMAN,1590
1591,ENSG00000151617,EDNRA,EDNRA,EDNRA_HUMAN,1591
1592,ENSG00000136160,EDNRB,EDNRB,EDNRB_HUMAN,1592
1593,ENSG00000162618,ADGRL4,ADGRL4,ADGRL4_HUMAN,1593
1594,ENSG00000117298,ECE1,ECE1,ECE1_HUMAN,1594
1595,ENSG00000240583,AQP1,AQP1,AQP1_HUMAN,1595
1596,ENSG00000114698,PLSCR4,PLSCR4,PLSCR4_HUMAN,1596
1597,ENSG00000169783,LINGO1,LINGO1,LINGO1_HUMAN,1597
1598,ENSG00000146904,EPHA1,EPHA1,EPHA1_HUMAN,1598
1599,ENSG00000080224,EPHA6,EPHA6,EPHA6_HUMAN,1599
1600,ENSG00000070886,EPHA8,EPHA8,EPHA8_HUMAN,1600
1601,ENSG00000142627,EPHA2,EPHA2,EPHA2_HUMAN,1601
1602,ENSG00000145242,EPHA5,EPHA5,EPHA5_HUMAN,1602
1603,ENSG00000135333,EPHA7,EPHA7,EPHA7_HUMAN,1603
1604,ENSG00000154928,EPHB1,EPHB1,EPHB1_HUMAN,1604
1605,ENSG00000183317,EPHA10,EPHA10,EPHA10_HUMAN,1605
1606,ENSG00000106123,EPHB6,EPHB6,EPHB6_HUMAN,1606
1607,ENSG00000133216,EPHB2,EPHB2,EPHB2_HUMAN,1607
1608,ENSG00000077616,NAALAD2,NAALAD2,NAALAD2_HUMAN,1608
1609,ENSG00000072657,TRHDE,TRHDE,TRHDE_HUMAN,1609
1610,ENSG00000179914,ITLN1,ITLN1,ITLN1_HUMAN,1610
1611,ENSG00000173040,EVC2,EVC2,EVC2_HUMAN,1611
1612,ENSG00000182580,EPHB3,EPHB3,EPHB3_HUMAN,1612
1613,ENSG00000196411,EPHB4,EPHB4,EPHB4_HUMAN,1613
1614,ENSG00000168778,TCTN2,TCTN2,TCTN2_HUMAN,1614
1615,ENSG00000163534,FCRL1,FCRL1,FCRL1_HUMAN,1615
1616,ENSG00000214212,C19orf38,C19orf38,C19orf38_HUMAN,1616
1617,ENSG00000158315,RHBDL2,RHBDL2,RHBDL2_HUMAN,1617
1618,ENSG00000168959,GRM5,GRM5,GRM5_HUMAN,1618
1619,ENSG00000152822,GRM1,GRM1,GRM1_HUMAN,1619
1620,ENSG00000183150,GPR19,GPR19,GPR19_HUMAN,1620
1621,ENSG00000163485,ADORA1,ADORA1,ADORA1_HUMAN,1621
1622,ENSG00000128271,ADORA2A,ADORA2A,ADORA2A_HUMAN,1622
1623,ENSG00000170425,ADORA2B,ADORA2B,ADORA2B_HUMAN,1623
1624,ENSG00000121933,TMIGD3,TMIGD3,TMIGD3_HUMAN,1624
1625,ENSG00000160867,FGFR4,FGFR4,FGFR4_HUMAN,1625
1626,ENSG00000187266,EPOR,EPOR,EPOR_HUMAN,1626
1627,ENSG00000154134,ROBO3,ROBO3,ROBO3_HUMAN,1627
1628,ENSG00000090020,SLC9A1,SLC9A1,SLC9A1_HUMAN,1628
1629,ENSG00000117525,F3,F3,F3_HUMAN,1629
1630,ENSG00000203618,GP1BB,GP1BB,GP1BB_HUMAN,1630
1631,ENSG00000169704,GP9,GP9,GP9_HUMAN,1631
1632,ENSG00000127533,F2RL3,F2RL3,F2RL3_HUMAN,1632
1633,ENSG00000178726,THBD,THBD,THBD_HUMAN,1633
1634,ENSG00000161944,ASGR2,ASGR2,ASGR2_HUMAN,1634
1635,ENSG00000101958,GLRA2,GLRA2,GLRA2_HUMAN,1635
1636,ENSG00000126262,FFAR2,FFAR2,FFAR2_HUMAN,1636
1637,ENSG00000243772,KIR2DL3,KIR2DL3,KIR2DL3_HUMAN,1637
1638,ENSG00000159618,ADGRG5,ADGRG5,ADGRG5_HUMAN,1638
1639,ENSG00000159899,NPR2,NPR2,NPR2_HUMAN,1639
1640,ENSG00000026103,FAS,FAS,FAS_HUMAN,1640
1641,ENSG00000243509,TNFRSF6B,TNFRSF6B,TNFRSF6B_HUMAN,1641
1642,ENSG00000118257,NRP2,NRP2,NRP2_HUMAN,1642
1643,ENSG00000144285,SCN1A,SCN1A,SCN1A_HUMAN,1643
1644,ENSG00000007314,SCN4A,SCN4A,SCN4A_HUMAN,1644
1645,ENSG00000183873,SCN5A,SCN5A,SCN5A_HUMAN,1645
1646,ENSG00000169432,SCN9A,SCN9A,SCN9A_HUMAN,1646
1647,ENSG00000136531,SCN2A,SCN2A,SCN2A_HUMAN,1647
1648,ENSG00000153253,SCN3A,SCN3A,SCN3A_HUMAN,1648
1649,ENSG00000168356,SCN11A,SCN11A,SCN11A_HUMAN,1649
1650,ENSG00000196876,SCN8A,SCN8A,SCN8A_HUMAN,1650
1651,ENSG00000185313,SCN10A,SCN10A,SCN10A_HUMAN,1651
1652,ENSG00000134962,KLB,KLB,KLB_HUMAN,1652
1653,ENSG00000130300,PLVAP,PLVAP,PLVAP_HUMAN,1653
1654,ENSG00000182168,UNC5C,UNC5C,UNC5C_HUMAN,1654
1655,ENSG00000156687,UNC5D,UNC5D,UNC5D_HUMAN,1655
1656,ENSG00000107731,UNC5B,UNC5B,UNC5B_HUMAN,1656
1657,ENSG00000122025,FLT3,FLT3,FLT3_HUMAN,1657
1658,ENSG00000077943,ITGA8,ITGA8,ITGA8_HUMAN,1658
1659,ENSG00000186567,CEACAM19,CEACAM19,CEACAM19_HUMAN,1659
1660,ENSG00000135074,ADAM19,ADAM19,ADAM19_HUMAN,1660
1661,ENSG00000154734,ADAMTS1,ADAMTS1,ADAMTS1_HUMAN,1661
1662,ENSG00000108018,SORCS1,SORCS1,SORCS1_HUMAN,1662
1663,ENSG00000124493,GRM4,GRM4,GRM4_HUMAN,1663
1664,ENSG00000166573,GALR1,GALR1,GALR1_HUMAN,1664
1665,ENSG00000182687,GALR2,GALR2,GALR2_HUMAN,1665
1666,ENSG00000128310,GALR3,GALR3,GALR3_HUMAN,1666
1667,ENSG00000173250,GPR151,GPR151,GPR151_HUMAN,1667
1668,ENSG00000153208,MERTK,MERTK,MERTK_HUMAN,1668
1669,ENSG00000092445,TYRO3,TYRO3,TYRO3_HUMAN,1669
1670,ENSG00000112164,GLP1R,GLP1R,GLP1R_HUMAN,1670
1671,ENSG00000065325,GLP2R,GLP2R,GLP2R_HUMAN,1671
1672,ENSG00000215644,GCGR,GCGR,GCGR_HUMAN,1672
1673,ENSG00000010310,GIPR,GIPR,GIPR_HUMAN,1673
1674,ENSG00000123612,ACVR1C,ACVR1C,ACVR1C_HUMAN,1674
1675,ENSG00000187871,GFRAL,GFRAL,GFRAL_HUMAN,1675
1676,ENSG00000137726,FXYD6,FXYD6,FXYD6_HUMAN,1676
1677,ENSG00000160991,ORAI2,ORAI2,ORAI2_HUMAN,1677
1678,ENSG00000106128,GHRHR,GHRHR,GHRHR_HUMAN,1678
1679,ENSG00000050628,PTGER3,PTGER3,PTGER3_HUMAN,1679
1680,ENSG00000006638,TBXA2R,TBXA2R,TBXA2R_HUMAN,1680
1681,ENSG00000102539,MLNR,MLNR,MLNR_HUMAN,1681
1682,ENSG00000183840,GPR39,GPR39,GPR39_HUMAN,1682
1683,ENSG00000204655,MOG,MOG,MOG_HUMAN,1683
1684,ENSG00000164742,ADCY1,ADCY1,ADCY1_HUMAN,1684
1685,ENSG00000173175,ADCY5,ADCY5,ADCY5_HUMAN,1685
1686,ENSG00000078295,ADCY2,ADCY2,ADCY2_HUMAN,1686
1687,ENSG00000160013,PTGIR,PTGIR,PTGIR_HUMAN,1687
1688,ENSG00000158748,HTR6,HTR6,HTR6_HUMAN,1688
1689,ENSG00000168229,PTGDR,PTGDR,PTGDR_HUMAN,1689
1690,ENSG00000155897,ADCY8,ADCY8,ADCY8_HUMAN,1690
1691,ENSG00000162104,ADCY9,ADCY9,ADCY9_HUMAN,1691
1692,ENSG00000174233,ADCY6,ADCY6,ADCY6_HUMAN,1692
1693,ENSG00000070808,CAMK2A,CAMK2A,CAMK2A_HUMAN,1693
1694,ENSG00000109163,GNRHR,GNRHR,GNRHR_HUMAN,1694
1695,ENSG00000211451,GNRHR2,GNRHR2,GNRHR2_HUMAN,1695
1696,ENSG00000186806,VSIG10L,VSIG10L,VSIG10L_HUMAN,1696
1697,ENSG00000159461,AMFR,AMFR,AMFR_HUMAN,1697
1698,ENSG00000067182,TNFRSF1A,TNFRSF1A,TNFRSF1A_HUMAN,1698
1699,ENSG00000028137,TNFRSF1B,TNFRSF1B,TNFRSF1B_HUMAN,1699
1700,ENSG00000104938,CLEC4M,CLEC4M,CLEC4M_HUMAN,1700
1701,ENSG00000126010,GRPR,GRPR,GRPR_HUMAN,1701
1702,ENSG00000102239,BRS3,BRS3,BRS3_HUMAN,1702
1703,ENSG00000135577,NMBR,NMBR,NMBR_HUMAN,1703
1704,ENSG00000070019,GUCY2C,GUCY2C,GUCY2C_HUMAN,1704
1705,ENSG00000133019,CHRM3,CHRM3,CHRM3_HUMAN,1705
1706,ENSG00000143384,MCL1,MCL1,MCL1_HUMAN,1706
1707,ENSG00000166450,PRTG,PRTG,PRTG_HUMAN,1707
1708,ENSG00000103742,IGDCC4,IGDCC4,IGDCC4_HUMAN,1708
1709,ENSG00000020181,ADGRA2,ADGRA2,ADGRA2_HUMAN,1709
1710,ENSG00000204305,AGER,AGER,AGER_HUMAN,1710
1711,ENSG00000072571,HMMR,HMMR,HMMR_HUMAN,1711
1712,ENSG00000178789,CD300LB,CD300LB,CD300LB_HUMAN,1712
1713,ENSG00000111801,BTN3A3,BTN3A3,BTN3A3_HUMAN,1713
1714,ENSG00000121764,HCRTR1,HCRTR1,HCRTR1_HUMAN,1714
1715,ENSG00000137252,HCRTR2,HCRTR2,HCRTR2_HUMAN,1715
1716,ENSG00000056291,NPFFR2,NPFFR2,NPFFR2_HUMAN,1716
1717,ENSG00000196639,HRH1,HRH1,HRH1_HUMAN,1717
1718,ENSG00000113749,HRH2,HRH2,HRH2_HUMAN,1718
1719,ENSG00000101180,HRH3,HRH3,HRH3_HUMAN,1719
1720,ENSG00000242019,KIR3DL3,KIR3DL3,KIR3DL3_HUMAN,1720
1721,ENSG00000167664,TMIGD2,TMIGD2,TMIGD2_HUMAN,1721
1722,ENSG00000240403,KIR3DL2,KIR3DL2,KIR3DL2_HUMAN,1722
1723,ENSG00000084234,APLP2,APLP2,APLP2_HUMAN,1723
1724,ENSG00000167633,KIR3DL1,KIR3DL1,KIR3DL1_HUMAN,1724
1725,ENSG00000125498,KIR2DL1,KIR2DL1,KIR2DL1_HUMAN,1725
1726,Unknown00014,KIR2DL2,KIR2DL2,KIR2DL2_HUMAN,1726
1727,Unknown00015,KIR2DS1,KIR2DS1,KIR2DS1_HUMAN,1727
1728,ENSG00000221957,KIR2DS4,KIR2DS4,KIR2DS4_HUMAN,1728
1729,ENSG00000205809,KLRC2,KLRC2,KLRC2_HUMAN,1729
1730,ENSG00000213809,KLRK1,KLRK1,KLRK1_HUMAN,1730
1731,ENSG00000205810,KLRC3,KLRC3,KLRC3_HUMAN,1731
1732,Unknown00016,KIR3DS1,KIR3DS1,KIR3DS1_HUMAN,1732
1733,ENSG00000189013,KIR2DL4,KIR2DL4,KIR2DL4_HUMAN,1733
1734,ENSG00000239732,TLR9,TLR9,TLR9_HUMAN,1734
1735,ENSG00000177575,CD163,CD163,CD163_HUMAN,1735
1736,ENSG00000141505,ASGR1,ASGR1,ASGR1_HUMAN,1736
1737,ENSG00000150337,FCGR1A,FCGR1A,FCGR1A_HUMAN,1737
1738,ENSG00000134460,IL2RA,IL2RA,IL2RA_HUMAN,1738
1739,ENSG00000112077,RHAG,RHAG,RHAG_HUMAN,1739
1740,ENSG00000163600,ICOS,ICOS,ICOS_HUMAN,1740
1741,ENSG00000142166,IFNAR1,IFNAR1,IFNAR1_HUMAN,1741
1742,ENSG00000159110,IFNAR2,IFNAR2,IFNAR2_HUMAN,1742
1743,ENSG00000164199,ADGRV1,ADGRV1,ADGRV1_HUMAN,1743
1744,ENSG00000027697,IFNGR1,IFNGR1,IFNGR1_HUMAN,1744
1745,ENSG00000159128,IFNGR2,IFNGR2,IFNGR2_HUMAN,1745
1746,ENSG00000243646,IL10RB,IL10RB,IL10RB_HUMAN,1746
1747,ENSG00000185436,IFNLR1,IFNLR1,IFNLR1_HUMAN,1747
1748,ENSG00000187688,TRPV2,TRPV2,TRPV2_HUMAN,1748
1749,ENSG00000177283,FZD8,FZD8,FZD8_HUMAN,1749
1750,ENSG00000126246,IGFLR1,IGFLR1,IGFLR1_HUMAN,1750
1751,ENSG00000271605,MILR1,MILR1,MILR1_HUMAN,1751
1752,ENSG00000110324,IL10RA,IL10RA,IL10RA_HUMAN,1752
1753,ENSG00000137070,IL11RA,IL11RA,IL11RA_HUMAN,1753
1754,ENSG00000096996,IL12RB1,IL12RB1,IL12RB1_HUMAN,1754
1755,ENSG00000081985,IL12RB2,IL12RB2,IL12RB2_HUMAN,1755
1756,ENSG00000131724,IL13RA1,IL13RA1,IL13RA1_HUMAN,1756
1757,ENSG00000123496,IL13RA2,IL13RA2,IL13RA2_HUMAN,1757
1758,ENSG00000077238,IL4R,IL4R,IL4R_HUMAN,1758
1759,ENSG00000134470,IL15RA,IL15RA,IL15RA_HUMAN,1759
1760,ENSG00000100385,IL2RB,IL2RB,IL2RB_HUMAN,1760
1761,ENSG00000273079,GRIN2B,GRIN2B,GRIN2B_HUMAN,1761
1762,ENSG00000168135,KCNJ4,KCNJ4,KCNJ4_HUMAN,1762
1763,ENSG00000157551,KCNJ15,KCNJ15,KCNJ15_HUMAN,1763
1764,ENSG00000177272,KCNA3,KCNA3,KCNA3_HUMAN,1764
1765,ENSG00000177807,KCNJ10,KCNJ10,KCNJ10_HUMAN,1765
1766,ENSG00000184408,KCND2,KCND2,KCND2_HUMAN,1766
1767,ENSG00000183454,GRIN2A,GRIN2A,GRIN2A_HUMAN,1767
1768,ENSG00000102057,KCND1,KCND1,KCND1_HUMAN,1768
1769,ENSG00000105464,GRIN2D,GRIN2D,GRIN2D_HUMAN,1769
1770,ENSG00000161509,GRIN2C,GRIN2C,GRIN2C_HUMAN,1770
1771,ENSG00000163702,IL17RC,IL17RC,IL17RC_HUMAN,1771
1772,ENSG00000177663,IL17RA,IL17RA,IL17RA_HUMAN,1772
1773,ENSG00000056736,IL17RB,IL17RB,IL17RB_HUMAN,1773
1774,ENSG00000163701,IL17RE,IL17RE,IL17RE_HUMAN,1774
1775,ENSG00000115604,IL18R1,IL18R1,IL18R1_HUMAN,1775
1776,ENSG00000115607,IL18RAP,IL18RAP,IL18RAP_HUMAN,1776
1777,ENSG00000115598,IL1RL2,IL1RL2,IL1RL2_HUMAN,1777
1778,ENSG00000016402,IL20RA,IL20RA,IL20RA_HUMAN,1778
1779,ENSG00000174564,IL20RB,IL20RB,IL20RB_HUMAN,1779
1780,ENSG00000115594,IL1R1,IL1R1,IL1R1_HUMAN,1780
1781,ENSG00000196083,IL1RAP,IL1RAP,IL1RAP_HUMAN,1781
1782,ENSG00000115590,IL1R2,IL1R2,IL1R2_HUMAN,1782
1783,ENSG00000185187,SIGIRR,SIGIRR,SIGIRR_HUMAN,1783
1784,ENSG00000142677,IL22RA1,IL22RA1,IL22RA1_HUMAN,1784
1785,ENSG00000103522,IL21R,IL21R,IL21R_HUMAN,1785
1786,ENSG00000164485,IL22RA2,IL22RA2,IL22RA2_HUMAN,1786
1787,ENSG00000171791,BCL2,BCL2,BCL2_HUMAN,1787
1788,ENSG00000145623,OSMR,OSMR,OSMR_HUMAN,1788
1789,ENSG00000164509,IL31RA,IL31RA,IL31RA_HUMAN,1789
1790,ENSG00000091181,IL5RA,IL5RA,IL5RA_HUMAN,1790
1791,ENSG00000168685,IL7R,IL7R,IL7R_HUMAN,1791
1792,ENSG00000292373,IL9R,IL9R,IL9R_HUMAN,1792
1793,ENSG00000069702,TGFBR3,TGFBR3,TGFBR3_HUMAN,1793
1794,ENSG00000095739,BAMBI,BAMBI,BAMBI_HUMAN,1794
1795,ENSG00000152093,CFC1B,CFC1B,CFC1B_HUMAN,1795
1796,ENSG00000133105,RXFP2,RXFP2,RXFP2_HUMAN,1796
1797,ENSG00000171509,RXFP1,RXFP1,RXFP1_HUMAN,1797
1798,ENSG00000182631,RXFP3,RXFP3,RXFP3_HUMAN,1798
1799,ENSG00000173080,RXFP4,RXFP4,RXFP4_HUMAN,1799
1800,ENSG00000179639,FCER1A,FCER1A,FCER1A_HUMAN,1800
1801,ENSG00000187116,LILRA5,LILRA5,LILRA5_HUMAN,1801
1802,ENSG00000183560,IZUMO1R,IZUMO1R,IZUMO1R_HUMAN,1802
1803,ENSG00000163518,FCRL4,FCRL4,FCRL4_HUMAN,1803
1804,ENSG00000108797,CNTNAP1,CNTNAP1,CNTNAP1_HUMAN,1804
1805,ENSG00000145103,ILDR1,ILDR1,ILDR1_HUMAN,1805
1806,ENSG00000116014,KISS1R,KISS1R,KISS1R_HUMAN,1806
1807,ENSG00000173114,LRRN3,LRRN3,LRRN3_HUMAN,1807
1808,ENSG00000127412,TRPV5,TRPV5,TRPV5_HUMAN,1808
1809,ENSG00000165125,TRPV6,TRPV6,TRPV6_HUMAN,1809
1810,ENSG00000100739,BDKRB1,BDKRB1,BDKRB1_HUMAN,1810
1811,ENSG00000181619,GPR135,GPR135,GPR135_HUMAN,1811
1812,ENSG00000159164,SV2A,SV2A,SV2A_HUMAN,1812
1813,ENSG00000187244,BCAM,BCAM,BCAM_HUMAN,1813
1814,ENSG00000122012,SV2C,SV2C,SV2C_HUMAN,1814
1815,ENSG00000139636,LMBR1L,LMBR1L,LMBR1L_HUMAN,1815
1816,ENSG00000143226,FCGR2A,FCGR2A,FCGR2A_HUMAN,1816
1817,ENSG00000167178,ISLR2,ISLR2,ISLR2_HUMAN,1817
1818,ENSG00000110848,CD69,CD69,CD69_HUMAN,1818
1819,ENSG00000105281,SLC1A5,SLC1A5,SLC1A5_HUMAN,1819
1820,ENSG00000188501,LCTL,LCTL,LCTL_HUMAN,1820
1821,ENSG00000186407,CD300E,CD300E,CD300E_HUMAN,1821
1822,ENSG00000111181,SLC6A12,SLC6A12,SLC6A12_HUMAN,1822
1823,ENSG00000147246,HTR2C,HTR2C,HTR2C_HUMAN,1823
1824,ENSG00000064547,LPAR2,LPAR2,LPAR2_HUMAN,1824
1825,ENSG00000198121,LPAR1,LPAR1,LPAR1_HUMAN,1825
1826,ENSG00000147145,LPAR4,LPAR4,LPAR4_HUMAN,1826
1827,ENSG00000171517,LPAR3,LPAR3,LPAR3_HUMAN,1827
1828,ENSG00000186470,BTN3A2,BTN3A2,BTN3A2_HUMAN,1828
1829,ENSG00000176204,LRRTM4,LRRTM4,LRRTM4_HUMAN,1829
1830,ENSG00000126106,TMEM53,TMEM53,TMEM53_HUMAN,1830
1831,ENSG00000152558,TMEM123,TMEM123,TMEM123_HUMAN,1831
1832,ENSG00000170909,OSCAR,OSCAR,OSCAR_HUMAN,1832
1833,ENSG00000111321,LTBR,LTBR,LTBR_HUMAN,1833
1834,ENSG00000072274,TFRC,TFRC,TFRC_HUMAN,1834
1835,ENSG00000120256,LRP11,LRP11,LRP11_HUMAN,1835
1836,ENSG00000129925,PGAP6,PGAP6,PGAP6_HUMAN,1836
1837,ENSG00000134061,CD180,CD180,CD180_HUMAN,1837
1838,ENSG00000048462,TNFRSF17,TNFRSF17,TNFRSF17_HUMAN,1838
1839,ENSG00000127329,PTPRB,PTPRB,PTPRB_HUMAN,1839
1840,ENSG00000117472,TSPAN1,TSPAN1,TSPAN1_HUMAN,1840
1841,ENSG00000149573,MPZL2,MPZL2,MPZL2_HUMAN,1841
1842,ENSG00000113721,PDGFRB,PDGFRB,PDGFRB_HUMAN,1842
1843,ENSG00000081138,CDH7,CDH7,CDH7_HUMAN,1843
1844,ENSG00000248383,PCDHAC1,PCDHAC1,PCDHAC1_HUMAN,1844
1845,ENSG00000126264,HCST,HCST,HCST_HUMAN,1845
1846,ENSG00000174807,CD248,CD248,CD248_HUMAN,1846
1847,ENSG00000176435,CLEC14A,CLEC14A,CLEC14A_HUMAN,1847
1848,ENSG00000189143,CLDN4,CLDN4,CLDN4_HUMAN,1848
1849,ENSG00000184113,CLDN5,CLDN5,CLDN5_HUMAN,1849
1850,ENSG00000105609,LILRB5,LILRB5,LILRB5_HUMAN,1850
1851,ENSG00000164078,MST1R,MST1R,MST1R_HUMAN,1851
1852,ENSG00000149575,SCN2B,SCN2B,SCN2B_HUMAN,1852
1853,ENSG00000157240,FZD1,FZD1,FZD1_HUMAN,1853
1854,ENSG00000111432,FZD10,FZD10,FZD10_HUMAN,1854
1855,ENSG00000174804,FZD4,FZD4,FZD4_HUMAN,1855
1856,ENSG00000155760,FZD7,FZD7,FZD7_HUMAN,1856
1857,ENSG00000156642,NPTN,NPTN,NPTN_HUMAN,1857
1858,ENSG00000151067,CACNA1C,CACNA1C,CACNA1C_HUMAN,1858
1859,ENSG00000205213,LGR4,LGR4,LGR4_HUMAN,1859
1860,ENSG00000213413,PVRIG,PVRIG,PVRIG_HUMAN,1860
1861,ENSG00000080854,IGSF9B,IGSF9B,IGSF9B_HUMAN,1861
1862,ENSG00000174136,RGMB,RGMB,RGMB_HUMAN,1862
1863,ENSG00000112139,MDGA1,MDGA1,MDGA1_HUMAN,1863
1864,ENSG00000171596,NMUR1,NMUR1,NMUR1_HUMAN,1864
1865,ENSG00000132911,NMUR2,NMUR2,NMUR2_HUMAN,1865
1866,ENSG00000288611,NPBWR1,NPBWR1,NPBWR1_HUMAN,1866
1867,ENSG00000125522,NPBWR2,NPBWR2,NPBWR2_HUMAN,1867
1868,ENSG00000148734,NPFFR1,NPFFR1,NPFFR1_HUMAN,1868
1869,ENSG00000137672,TRPC6,TRPC6,TRPC6_HUMAN,1869
1870,ENSG00000169418,NPR1,NPR1,NPR1_HUMAN,1870
1871,ENSG00000113389,NPR3,NPR3,NPR3_HUMAN,1871
1872,ENSG00000187258,NPSR1,NPSR1,NPSR1_HUMAN,1872
1873,ENSG00000221890,NPTXR,NPTXR,NPTXR_HUMAN,1873
1874,ENSG00000264717,NPY4R2,NPY4R2,NPY4R2_HUMAN,1874
1875,ENSG00000119973,PRLHR,PRLHR,PRLHR_HUMAN,1875
1876,ENSG00000164128,NPY1R,NPY1R,NPY1R_HUMAN,1876
1877,ENSG00000185149,NPY2R,NPY2R,NPY2R_HUMAN,1877
1878,ENSG00000204174,NPY4R,NPY4R,NPY4R_HUMAN,1878
1879,ENSG00000164129,NPY5R,NPY5R,NPY5R_HUMAN,1879
1880,ENSG00000134853,PDGFRA,PDGFRA,PDGFRA_HUMAN,1880
1881,ENSG00000139211,AMIGO2,AMIGO2,AMIGO2_HUMAN,1881
1882,ENSG00000005108,THSD7A,THSD7A,THSD7A_HUMAN,1882
1883,ENSG00000101188,NTSR1,NTSR1,NTSR1_HUMAN,1883
1884,ENSG00000164307,ERAP1,ERAP1,ERAP1_HUMAN,1884
1885,ENSG00000134160,TRPM1,TRPM1,TRPM1_HUMAN,1885
1886,ENSG00000183024,OR1G1,OR1G1,OR1G1_HUMAN,1886
1887,ENSG00000185008,ROBO2,ROBO2,ROBO2_HUMAN,1887
1888,ENSG00000266964,FXYD1,FXYD1,FXYD1_HUMAN,1888
1889,ENSG00000149488,TMC2,TMC2,TMC2_HUMAN,1889
1890,ENSG00000165091,TMC1,TMC1,TMC1_HUMAN,1890
